时间,电压V1,电压V2,电压V3,电流I1,电流I2,电流I3,有功功率,无功功率,视在功率,功率因素,容抗,频率
2019-09-11 11:08:18.725,389,391,390,3137,3136,3064,3661,-11,3661,1,49.97,164828
2019-09-11 11:08:18.855,393,391,392,3165,3126,3084,3625,-47,3625,1,49.96,164829
2019-09-11 11:08:18.968,386,390,386,3150,3134,3072,3683,-23,3683,1,49.94,164830
2019-09-11 11:08:19.064,393,394,392,3151,3129,3074,3663,-2,3663,1,49.95,164831
2019-09-11 11:08:19.175,390,393,389,3163,3141,3084,3651,-30,3651,1,49.96,164832
2019-09-11 11:08:19.269,392,395,394,3161,3146,3104,3638,-8,3638,1,49.98,164833
2019-09-11 11:08:19.378,393,393,388,3172,3133,3084,3711,24,3711,1,49.98,164834
2019-09-11 11:08:19.475,389,391,389,3167,3135,3092,3683,-7,3683,1,49.98,164835
2019-09-11 11:08:19.600,390,388,386,3191,3180,3111,3680,-10,3680,1,49.96,164836
2019-09-11 11:08:19.723,392,392,390,3190,3156,3108,3676,-33,3676,1,49.96,164837
2019-09-11 11:08:19.848,390,392,391,3174,3160,3099,3706,18,3706,1,49.94,164838
2019-09-11 11:08:19.951,391,393,389,3200,3178,3133,3704,-7,3704,1,49.99,164839
2019-09-11 11:08:20.094,388,389,388,3173,3171,3109,3722,-13,3722,1,49.95,164840
2019-09-11 11:08:20.222,389,390,388,3182,3170,3102,3683,-40,3684,1,49.95,164841
2019-09-11 11:08:20.331,390,394,388,3201,3188,3129,3665,-27,3665,1,49.97,164842
2019-09-11 11:08:20.475,391,395,394,3191,3172,3111,3718,-1,3718,1,49.94,164843
2019-09-11 11:08:20.584,384,391,389,3211,3192,3140,3709,-19,3709,1,49.97,164844
2019-09-11 11:08:20.725,394,393,389,3180,3186,3117,3749,-32,3749,1,49.97,164845
2019-09-11 11:08:20.836,390,387,387,3211,3196,3131,3716,0,3716,1,49.97,164846
2019-09-11 11:08:20.927,392,388,387,3207,3196,3143,3723,7,3723,1,49.97,164847
2019-09-11 11:08:21.027,391,388,391,3217,3207,3138,3728,-20,3728,1,49.97,164848
2019-09-11 11:08:21.123,387,389,389,3217,3208,3160,3704,-15,3704,1,49.96,164849
2019-09-11 11:08:21.216,389,390,390,3222,3207,3153,3701,-44,3701,1,49.93,164850
2019-09-11 11:08:21.314,390,394,390,3217,3198,3128,3731,-25,3731,1,49.98,164851
2019-09-11 11:08:21.441,392,392,387,3209,3210,3157,3735,23,3735,1,49.96,164852
2019-09-11 11:08:21.523,394,395,392,3250,3216,3149,3717,-58,3717,1,49.94,164853
2019-09-11 11:08:21.616,389,387,392,3223,3229,3155,3757,-8,3757,1,49.99,164854
2019-09-11 11:08:21.741,391,392,392,3240,3215,3163,3740,-19,3740,1,49.98,164855
2019-09-11 11:08:21.835,390,393,391,3241,3229,3179,3751,-14,3751,1,49.99,164856
2019-09-11 11:08:21.960,389,393,386,3244,3220,3164,3798,-3,3798,1,49.99,164857
2019-09-11 11:08:22.096,387,389,390,3250,3231,3184,3771,-5,3771,1,49.96,164858
2019-09-11 11:08:22.206,388,392,391,3253,3238,3175,3757,-21,3757,1,49.95,164859
2019-09-11 11:08:22.315,391,389,392,3276,3240,3204,3762,-35,3762,1,49.97,164860
2019-09-11 11:08:22.444,389,392,389,3288,3247,3205,3759,-20,3759,1,49.98,164861
2019-09-11 11:08:22.522,392,393,387,3280,3259,3192,3803,-34,3803,1,49.99,164862
2019-09-11 11:08:22.619,391,390,391,3265,3245,3198,3793,-26,3793,1,49.95,164863
2019-09-11 11:08:22.728,392,390,387,3275,3257,3190,3779,-7,3779,1,49.98,164864
2019-09-11 11:08:22.824,387,392,392,3272,3255,3199,3765,-33,3765,1,49.98,164865
2019-09-11 11:08:22.917,392,389,385,3291,3250,3195,3794,-52,3795,1,49.97,164866
2019-09-11 11:08:23.036,390,396,390,3302,3272,3223,3763,-31,3763,1,49.97,164867
2019-09-11 11:08:23.119,389,387,389,3276,3261,3205,3841,-18,3841,1,49.96,164868
2019-09-11 11:08:23.213,392,392,392,3299,3281,3207,3815,-17,3815,1,49.97,164869
2019-09-11 11:08:23.323,386,386,391,3293,3292,3229,3846,-13,3846,1,49.98,164870
2019-09-11 11:08:23.418,395,394,387,3315,3284,3223,3817,-6,3817,1,49.96,164871
2019-09-11 11:08:23.516,393,389,391,3316,3284,3225,3828,-21,3828,1,49.97,164872
2019-09-11 11:08:23.627,390,387,383,3304,3302,3238,3843,-39,3843,1,49.97,164873
2019-09-11 11:08:23.737,389,387,388,3324,3302,3250,3861,-25,3861,1,49.95,164874
2019-09-11 11:08:23.815,392,396,391,3318,3301,3244,3821,13,3821,1,49.98,164875
2019-09-11 11:08:23.924,385,389,391,3335,3309,3255,3871,8,3871,1,49.97,164876
2019-09-11 11:08:24.038,393,392,391,3322,3297,3250,3843,-43,3843,1,49.96,164877
2019-09-11 11:08:24.118,391,387,386,3342,3306,3250,3864,-26,3864,1,49.94,164878
2019-09-11 11:08:24.212,391,393,390,3339,3320,3266,3837,-2,3837,1,49.96,164879
2019-09-11 11:08:24.322,393,393,391,3334,3312,3250,3835,-42,3836,1,49.97,164880
2019-09-11 11:08:24.431,386,390,390,3350,3329,3287,3897,-14,3897,1,49.98,164881
2019-09-11 11:08:24.525,387,390,392,3351,3323,3266,3862,-5,3862,1,49.97,164882
2019-09-11 11:08:24.627,391,391,391,3352,3344,3284,3858,-29,3858,1,49.98,164883
2019-09-11 11:08:24.718,389,389,388,3352,3338,3259,3880,-9,3880,1,49.96,164884
2019-09-11 11:08:24.843,390,389,387,3375,3342,3287,3862,-5,3862,1,49.97,164885
2019-09-11 11:08:24.921,389,392,390,3367,3350,3284,3894,-58,3894,1,49.98,164886
2019-09-11 11:08:25.033,395,395,389,3362,3348,3288,3924,24,3924,1,49.97,164887
2019-09-11 11:08:25.117,389,392,389,3367,3353,3294,3907,-39,3907,1,49.96,164888
2019-09-11 11:08:25.227,390,390,391,3387,3350,3293,3889,-6,3889,1,49.96,164889
2019-09-11 11:08:25.320,393,396,393,3352,3370,3304,3899,-21,3899,1,49.94,164890
2019-09-11 11:08:25.414,393,397,389,3391,3364,3306,3900,-1,3900,1,49.97,164891
2019-09-11 11:08:25.523,394,393,392,3387,3367,3317,3900,-27,3900,1,49.97,164892
2019-09-11 11:08:25.621,386,389,392,3387,3374,3309,3924,-1,3924,1,49.94,164893
2019-09-11 11:08:25.748,392,392,392,3402,3369,3326,3929,-1,3929,1,49.95,164894
2019-09-11 11:08:25.834,389,384,385,3397,3393,3327,3963,-47,3964,1,49.97,164895
2019-09-11 11:08:25.930,390,391,387,3415,3383,3324,3925,-47,3925,1,50.01,164896
2019-09-11 11:08:26.025,387,387,387,3412,3394,3323,3941,41,3941,1,49.97,164897
2019-09-11 11:08:26.133,391,390,386,3409,3377,3336,3932,-30,3932,1,49.95,164898
2019-09-11 11:08:26.227,394,391,387,3430,3408,3337,3938,-9,3938,1,49.98,164899
2019-09-11 11:08:26.320,393,390,387,3433,3399,3348,3941,-21,3941,1,49.95,164900
2019-09-11 11:08:26.417,392,396,390,3436,3409,3346,3939,-50,3939,1,49.95,164901
2019-09-11 11:08:26.526,388,383,387,3442,3431,3359,3996,-51,3997,1,49.94,164902
2019-09-11 11:08:26.620,392,389,385,3435,3400,3346,4000,-2,4000,1,49.97,164903
2019-09-11 11:08:26.717,389,391,388,3424,3432,3361,3997,-31,3997,1,49.94,164904
2019-09-11 11:08:26.826,391,392,390,3440,3415,3353,3997,-3,3997,1,49.96,164905
2019-09-11 11:08:26.922,386,387,389,3451,3434,3369,4007,-1,4007,1,49.97,164906
2019-09-11 11:08:27.016,388,389,393,3451,3423,3376,4000,-7,4000,1,49.92,164907
2019-09-11 11:08:27.144,392,395,389,3484,3461,3394,4049,-41,4050,1,49.98,164908
2019-09-11 11:08:27.225,392,392,390,3468,3457,3391,4016,-9,4016,1,49.98,164909
2019-09-11 11:08:27.319,387,385,389,3470,3445,3387,4066,-13,4066,1,49.95,164910
2019-09-11 11:08:27.415,389,390,386,3484,3449,3402,4020,-30,4020,1,49.96,164911
2019-09-11 11:08:27.524,391,387,386,3477,3460,3391,4067,0,4067,1,49.95,164912
2019-09-11 11:08:27.617,394,391,390,3506,3484,3432,4022,-42,4022,1,49.95,164913
2019-09-11 11:08:27.747,390,395,392,3518,3487,3434,4006,-10,4006,1,49.95,164914
2019-09-11 11:08:27.826,388,392,389,3521,3503,3434,4065,2,4065,1,49.99,164915
2019-09-11 11:08:27.921,395,392,391,3511,3489,3434,4080,-19,4080,1,49.95,164916
2019-09-11 11:08:28.018,389,392,393,3522,3497,3446,4066,-25,4066,1,49.95,164917
2019-09-11 11:08:28.144,394,391,392,3538,3506,3437,4064,-34,4064,1,49.96,164918
2019-09-11 11:08:28.231,387,387,387,3532,3515,3471,4119,-23,4119,1,49.95,164919
2019-09-11 11:08:28.340,391,392,389,3547,3536,3476,4135,19,4135,1,49.95,164920
2019-09-11 11:08:28.419,396,391,389,3541,3521,3470,4122,7,4122,1,49.95,164921
2019-09-11 11:08:28.514,395,391,384,3544,3548,3470,4137,-29,4137,1,49.97,164922
2019-09-11 11:08:28.624,386,393,393,3588,3546,3492,4078,-41,4079,1,49.94,164923
2019-09-11 11:08:28.733,392,393,393,3575,3547,3485,4174,-48,4174,1,49.96,164924
2019-09-11 11:08:28.832,391,387,389,3591,3562,3508,4129,-41,4129,1,49.97,164925
2019-09-11 11:08:28.928,386,389,389,3586,3562,3491,4139,-14,4139,1,49.96,164926
2019-09-11 11:08:29.026,390,387,385,3583,3548,3507,4183,-57,4183,1,49.96,164927
2019-09-11 11:08:29.136,390,391,392,3586,3573,3509,4158,19,4158,1,49.97,164928
2019-09-11 11:08:29.222,388,389,389,3597,3568,3508,4207,-4,4207,1,49.96,164929
2019-09-11 11:08:29.316,388,388,393,3599,3591,3533,4138,-20,4138,1,49.96,164930
2019-09-11 11:08:29.425,390,387,388,3598,3577,3532,4185,-3,4185,1,49.97,164931
2019-09-11 11:08:29.519,389,389,388,3615,3587,3523,4186,-46,4186,1,49.99,164932
2019-09-11 11:08:29.629,388,393,388,3627,3586,3528,4164,11,4164,1,49.97,164933
2019-09-11 11:08:29.722,393,394,390,3609,3601,3520,4186,36,4186,1,49.97,164934
2019-09-11 11:08:29.831,397,394,390,3627,3609,3533,4183,5,4183,1,49.95,164935
2019-09-11 11:08:29.941,385,394,394,3614,3605,3539,4174,-62,4175,1,49.97,164936
2019-09-11 11:08:30.037,395,392,387,3617,3602,3556,4236,-18,4236,1,49.96,164937
2019-09-11 11:08:30.136,390,386,387,3637,3623,3561,4203,-78,4203,1,49.96,164938
2019-09-11 11:08:30.249,391,389,390,3647,3616,3573,4200,-39,4200,1,49.96,164939
2019-09-11 11:08:30.361,395,393,389,3653,3615,3573,4215,-33,4215,1,49.95,164940
2019-09-11 11:08:30.504,394,391,390,3648,3630,3585,4251,-11,4251,1,49.98,164941
2019-09-11 11:08:30.630,392,392,392,3662,3629,3575,4254,-57,4254,1,49.94,164942
2019-09-11 11:08:30.764,391,391,391,3663,3646,3593,4260,-6,4260,1,49.99,164943
2019-09-11 11:08:30.905,392,392,391,3660,3640,3582,4256,-27,4256,1,49.98,164944
2019-09-11 11:08:31.030,392,392,384,3675,3663,3610,4260,0,4260,1,49.93,164945
2019-09-11 11:08:31.170,393,393,390,3689,3679,3601,4273,-17,4273,1,49.98,164946
2019-09-11 11:08:31.304,393,389,385,3700,3668,3608,4265,0,4265,1,49.97,164947
2019-09-11 11:08:31.430,394,391,388,3699,3675,3602,4272,-36,4272,1,49.96,164948
2019-09-11 11:08:31.540,389,388,388,3695,3670,3625,4359,-72,4360,1,50,164949
2019-09-11 11:08:31.696,391,388,392,3695,3691,3628,4331,11,4331,1,49.98,164950
2019-09-11 11:08:31.809,387,390,390,3727,3711,3661,4331,9,4331,1,49.99,164951
2019-09-11 11:08:31.934,390,386,383,3767,3736,3690,4352,-53,4352,1,49.94,164952
2019-09-11 11:08:32.045,392,396,388,3767,3739,3664,4361,-43,4361,1,49.97,164953
2019-09-11 11:08:32.139,392,394,393,3771,3750,3682,4341,-29,4341,1,49.95,164954
2019-09-11 11:08:32.246,390,390,388,3763,3767,3706,4360,-60,4360,1,49.96,164955
2019-09-11 11:08:32.328,394,393,391,3759,3745,3708,4439,-18,4439,1,49.94,164956
2019-09-11 11:08:32.422,389,393,391,3787,3775,3709,4405,-48,4405,1,49.97,164957
2019-09-11 11:08:32.532,392,394,389,3816,3785,3710,4460,-13,4460,1,49.96,164958
2019-09-11 11:08:32.625,386,391,389,3816,3791,3744,4450,-20,4450,1,49.97,164959
2019-09-11 11:08:32.734,396,390,388,3839,3821,3740,4485,27,4485,1,50,164960
2019-09-11 11:08:32.815,389,392,389,3854,3831,3765,4467,-54,4467,1,49.96,164961
2019-09-11 11:08:32.940,395,395,389,3858,3831,3787,4469,-30,4469,1,49.97,164962
2019-09-11 11:08:33.018,386,385,388,3877,3853,3795,4454,37,4454,1,49.95,164963
2019-09-11 11:08:33.128,385,391,389,3889,3877,3805,4497,-31,4497,1,49.95,164964
2019-09-11 11:08:33.252,394,393,392,3908,3897,3828,4550,-36,4550,1,49.96,164965
2019-09-11 11:08:33.370,391,386,384,3920,3895,3830,4575,-26,4575,1,49.97,164966
2019-09-11 11:08:33.497,394,391,394,3950,3918,3854,4591,-69,4591,1,49.98,164967
2019-09-11 11:08:33.606,395,393,387,3952,3938,3900,4586,-28,4586,1,49.97,164968
2019-09-11 11:08:33.734,388,390,389,3968,3958,3886,4617,-59,4617,1,49.95,164969
2019-09-11 11:08:33.859,388,389,390,3988,3962,3898,4589,25,4589,1,49.96,164970
2019-09-11 11:08:34.001,387,384,388,4000,3978,3913,4627,36,4627,1,49.95,164971
2019-09-11 11:08:34.128,395,392,388,4021,4000,3936,4653,-42,4653,1,49.97,164972
2019-09-11 11:08:34.253,388,393,393,4006,4006,3940,4653,-55,4653,1,49.97,164973
2019-09-11 11:08:34.387,391,397,389,4030,4015,3955,4692,26,4692,1,49.97,164974
2019-09-11 11:08:34.499,389,391,388,4052,4035,3980,4670,30,4670,1,49.97,164975
2019-09-11 11:08:34.577,388,392,387,4060,4047,3966,4666,-43,4666,1,49.94,164976
2019-09-11 11:08:34.686,392,387,386,4058,4039,3979,4695,29,4695,1,49.95,164977
2019-09-11 11:08:34.797,393,388,387,4078,4072,3996,4696,-23,4696,1,49.97,164978
2019-09-11 11:08:34.878,390,385,386,4067,4054,3993,4743,5,4743,1,49.98,164979
2019-09-11 11:08:34.987,392,393,389,4069,4046,3983,4698,-72,4698,1,49.95,164980
2019-09-11 11:08:35.065,390,390,392,4074,4083,4031,4688,-57,4688,1,49.96,164981
2019-09-11 11:08:35.190,390,389,388,4108,4080,4025,4698,-45,4698,1,49.97,164982
2019-09-11 11:08:35.289,391,391,390,4116,4081,4017,4727,-11,4727,1,49.96,164983
2019-09-11 11:08:35.373,391,392,392,4090,4083,4010,4734,28,4734,1,49.97,164984
2019-09-11 11:08:35.483,390,386,390,4109,4086,4017,4734,-33,4734,1,49.95,164985
2019-09-11 11:08:35.609,388,389,388,4096,4077,4019,4774,-14,4774,1,49.95,164986
2019-09-11 11:08:35.734,393,389,388,4106,4096,4026,4779,24,4779,1,49.97,164987
2019-09-11 11:08:35.812,392,391,391,4113,4092,4016,4747,18,4747,1,49.97,164988
2019-09-11 11:08:35.925,393,399,389,4094,4088,4013,4780,-12,4780,1,49.97,164989
2019-09-11 11:08:36.034,391,388,390,4119,4103,4051,4769,-23,4769,1,49.99,164990
2019-09-11 11:08:36.128,396,393,385,4133,4106,4037,4814,-20,4814,1,49.96,164991
2019-09-11 11:08:36.222,389,392,384,4112,4095,4024,4788,17,4788,1,49.96,164992
2019-09-11 11:08:36.346,391,391,389,4126,4097,4032,4788,13,4788,1,49.97,164993
2019-09-11 11:08:36.444,395,397,392,4138,4111,4044,4743,-24,4743,1,49.95,164994
2019-09-11 11:08:36.523,389,384,389,4114,4123,4063,4751,-31,4752,1,49.97,164995
2019-09-11 11:08:36.632,393,393,392,4116,4116,4052,4810,1,4810,1,49.96,164996
2019-09-11 11:08:36.726,393,392,389,4134,4105,4059,4841,-20,4841,1,49.93,164997
2019-09-11 11:08:36.819,392,391,393,4147,4113,4054,4807,17,4807,1,49.98,164998
2019-09-11 11:08:36.930,393,393,389,4150,4119,4061,4813,-34,4813,1,49.97,164999
2019-09-11 11:08:37.026,388,393,394,4154,4126,4074,4815,-37,4815,1,49.95,165000
2019-09-11 11:08:37.120,391,388,390,4136,4114,4060,4812,-9,4812,1,49.95,165001
2019-09-11 11:08:37.230,393,391,388,4147,4118,4069,4806,-3,4806,1,49.96,165002
2019-09-11 11:08:37.343,392,394,388,4161,4125,4061,4832,44,4832,1,49.97,165003
2019-09-11 11:08:37.429,387,390,391,4153,4126,4053,4825,-14,4825,1,49.97,165004
2019-09-11 11:08:37.523,388,391,390,4165,4134,4066,4837,-50,4837,1,50,165005
2019-09-11 11:08:37.622,393,393,393,4138,4156,4073,4783,14,4783,1,49.96,165006
2019-09-11 11:08:37.733,395,393,391,4179,4158,4092,4822,-10,4822,1,49.97,165007
2019-09-11 11:08:37.827,389,394,392,4179,4145,4083,4878,-22,4878,1,49.97,165008
2019-09-11 11:08:37.928,391,395,392,4210,4168,4105,4837,-21,4837,1,49.95,165009
2019-09-11 11:08:38.028,393,393,392,4178,4167,4106,4851,-55,4851,1,49.98,165010
2019-09-11 11:08:38.124,392,391,390,4193,4165,4102,4882,7,4882,1,49.97,165011
2019-09-11 11:08:38.223,394,391,391,4198,4176,4128,4858,15,4858,1,49.97,165012
2019-09-11 11:08:38.320,388,389,392,4190,4185,4117,4820,-19,4820,1,49.98,165013
2019-09-11 11:08:38.432,390,398,390,4190,4190,4117,4821,-32,4821,1,49.98,165014
2019-09-11 11:08:38.530,388,385,386,4201,4188,4136,4883,-43,4883,1,49.97,165015
2019-09-11 11:08:38.626,394,387,389,4183,4178,4113,4896,28,4896,1,49.97,165016
2019-09-11 11:08:38.736,387,389,391,4203,4179,4128,4890,-24,4890,1,49.96,165017
2019-09-11 11:08:38.814,390,395,395,4214,4199,4124,4914,-48,4914,1,49.97,165018
2019-09-11 11:08:38.923,393,388,388,4222,4190,4132,4949,-5,4949,1,49.97,165019
2019-09-11 11:08:39.020,389,390,390,4203,4192,4130,4925,-61,4925,1,49.97,165020
2019-09-11 11:08:39.121,386,389,388,4208,4202,4148,4859,-30,4859,1,49.99,165021
2019-09-11 11:08:39.217,390,394,396,4211,4182,4127,4907,-22,4907,1,49.98,165022
2019-09-11 11:08:39.315,393,387,385,4207,4188,4130,4902,-46,4903,1,49.97,165023
2019-09-11 11:08:39.449,384,386,387,4224,4203,4136,4882,-53,4882,1,49.96,165024
2019-09-11 11:08:39.534,390,390,395,4207,4194,4145,4896,-36,4896,1,49.97,165025
2019-09-11 11:08:39.632,390,391,388,4204,4206,4121,4884,-16,4884,1,49.97,165026
2019-09-11 11:08:39.730,390,389,390,4217,4185,4132,4886,-56,4886,1,49.95,165027
2019-09-11 11:08:39.825,391,393,387,4223,4192,4122,4843,-24,4843,1,49.96,165028
2019-09-11 11:08:39.937,389,385,387,4192,4182,4120,4820,-71,4820,1,49.96,165029
2019-09-11 11:08:40.020,394,392,389,4162,4164,4095,4889,31,4889,1,49.95,165030
2019-09-11 11:08:40.131,392,392,392,4171,4154,4079,4827,-33,4827,1,49.95,165031
2019-09-11 11:08:40.258,388,391,390,4190,4144,4077,4799,-71,4800,1,49.99,165032
2019-09-11 11:08:40.383,390,392,394,4145,4134,4077,4821,-54,4822,1,49.95,165033
2019-09-11 11:08:40.508,386,390,390,4150,4128,4072,4782,-9,4782,1,49.96,165034
2019-09-11 11:08:40.634,393,389,388,4144,4131,4045,4780,9,4780,1,49.95,165035
2019-09-11 11:08:40.759,391,394,394,4127,4095,4043,4758,-28,4758,1,49.99,165036
2019-09-11 11:08:40.884,392,399,389,4108,4084,4017,4777,-87,4778,1,49.94,165037
2019-09-11 11:08:41.012,392,389,388,4099,4087,4024,4740,-5,4740,1,49.98,165038
2019-09-11 11:08:41.137,390,390,390,4094,4088,4012,4721,-18,4721,1,49.97,165039
2019-09-11 11:08:41.216,393,391,388,4100,4086,4010,4748,-20,4748,1,49.96,165040
2019-09-11 11:08:41.328,392,392,386,4082,4067,4016,4722,-63,4723,1,49.94,165041
2019-09-11 11:08:41.437,392,392,392,4060,4046,3989,4713,-58,4713,1,49.95,165042
2019-09-11 11:08:41.528,393,396,388,4079,4056,3992,4714,-34,4714,1,49.96,165043
2019-09-11 11:08:41.622,394,393,389,4056,4047,3989,4731,-16,4731,1,49.94,165044
2019-09-11 11:08:41.733,391,390,387,4057,4024,3968,4695,-50,4695,1,49.96,165045
2019-09-11 11:08:41.858,390,392,389,4028,4023,3952,4705,-6,4705,1,49.98,165046
2019-09-11 11:08:41.988,388,388,388,4029,4017,3934,4633,-63,4633,1,49.97,165047
2019-09-11 11:08:42.069,392,391,389,4026,4025,3953,4647,-49,4647,1,49.95,165048
2019-09-11 11:08:42.181,390,392,392,4021,4011,3948,4652,-2,4652,1,49.95,165049
2019-09-11 11:08:42.299,389,390,389,4005,3995,3930,4699,-38,4699,1,49.94,165050
2019-09-11 11:08:42.393,388,386,390,4009,4002,3958,4652,-40,4652,1,49.95,165051
2019-09-11 11:08:42.516,382,387,387,4022,3995,3941,4664,-37,4664,1,49.95,165052
2019-09-11 11:08:42.632,390,388,390,3999,3990,3922,4617,-5,4617,1,49.98,165053
2019-09-11 11:08:42.772,391,388,388,4003,3992,3926,4654,-3,4654,1,49.96,165054
2019-09-11 11:08:42.902,388,388,385,3999,4000,3924,4654,-39,4654,1,49.96,165055
2019-09-11 11:08:43.029,392,390,389,4013,3969,3929,4652,23,4652,1,49.94,165056
2019-09-11 11:08:43.174,391,394,391,3989,3971,3928,4618,-46,4618,1,49.98,165057
2019-09-11 11:08:43.285,388,388,388,3979,3976,3900,4674,-28,4674,1,49.95,165058
2019-09-11 11:08:43.365,387,388,385,4001,3952,3915,4633,-37,4633,1,49.96,165059
2019-09-11 11:08:43.492,392,388,386,3976,3950,3888,4615,-63,4615,1,49.98,165060
2019-09-11 11:08:43.607,390,390,389,3968,3954,3888,4570,-3,4570,1,49.99,165061
2019-09-11 11:08:43.718,389,389,387,3973,3952,3901,4594,-99,4595,1,49.96,165062
2019-09-11 11:08:43.832,387,390,393,3953,3946,3871,4570,27,4570,1,49.98,165063
2019-09-11 11:08:43.925,393,391,389,3956,3939,3870,4595,17,4595,1,49.93,165064
2019-09-11 11:08:44.019,387,389,388,3958,3943,3878,4552,-35,4552,1,49.97,165065
2019-09-11 11:08:44.115,389,391,386,3950,3931,3867,4528,-39,4528,1,49.97,165066
2019-09-11 11:08:44.244,385,391,393,3935,3907,3859,4510,-28,4510,1,49.98,165067
2019-09-11 11:08:44.325,386,388,389,3918,3912,3847,4521,-39,4521,1,49.98,165068
2019-09-11 11:08:44.438,391,386,389,3936,3903,3853,4525,-11,4525,1,49.96,165069
2019-09-11 11:08:44.584,390,391,391,3899,3899,3834,4502,0,4502,1,49.97,165070
2019-09-11 11:08:44.679,390,390,396,3907,3901,3838,4536,-37,4536,1,49.97,165071
2019-09-11 11:08:44.792,393,388,386,3909,3878,3827,4516,15,4516,1,49.99,165072
2019-09-11 11:08:44.879,392,389,387,3885,3888,3818,4503,3,4503,1,49.97,165073
2019-09-11 11:08:44.972,391,395,391,3891,3851,3787,4440,-33,4440,1,49.93,165074
2019-09-11 11:08:45.064,388,388,385,3852,3827,3777,4461,-67,4461,1,49.97,165075
2019-09-11 11:08:45.202,392,386,384,3847,3817,3760,4451,-9,4451,1,49.94,165076
2019-09-11 11:08:45.327,391,393,392,3850,3820,3754,4404,-24,4404,1,49.98,165077
2019-09-11 11:08:45.422,389,392,391,3808,3798,3731,4409,3,4409,1,49.97,165078
2019-09-11 11:08:45.520,396,392,391,3816,3783,3717,4408,-17,4408,1,49.95,165079
2019-09-11 11:08:45.622,387,389,389,3797,3786,3723,4383,-36,4383,1,49.98,165080
2019-09-11 11:08:45.716,389,387,387,3791,3762,3702,4430,-9,4430,1,49.97,165081
2019-09-11 11:08:45.827,395,395,392,3758,3756,3694,4343,-56,4344,1,49.96,165082
2019-09-11 11:08:45.924,386,390,388,3766,3740,3691,4378,-25,4378,1,49.94,165083
2019-09-11 11:08:46.034,387,390,391,3755,3742,3681,4374,36,4374,1,49.96,165084
2019-09-11 11:08:46.130,390,388,385,3759,3734,3673,4370,-41,4370,1,49.98,165085
2019-09-11 11:08:46.213,389,387,387,3741,3717,3658,4335,33,4335,1,49.99,165086
2019-09-11 11:08:46.356,391,393,390,3720,3717,3641,4336,11,4336,1,49.97,165087
2019-09-11 11:08:46.498,390,391,391,3738,3706,3648,4309,-37,4310,1,49.96,165088
2019-09-11 11:08:46.619,388,392,391,3698,3670,3613,4273,-31,4273,1,49.98,165089
2019-09-11 11:08:46.719,390,391,387,3684,3662,3602,4254,-32,4254,1,49.98,165090
2019-09-11 11:08:46.814,391,393,389,3677,3669,3621,4264,1,4264,1,49.99,165091
2019-09-11 11:08:46.923,391,393,388,3649,3653,3588,4288,-3,4288,1,49.97,165092
2019-09-11 11:08:47.033,395,391,387,3666,3645,3586,4248,-42,4248,1,49.96,165093
2019-09-11 11:08:47.127,389,387,384,3655,3629,3580,4260,-6,4260,1,49.99,165094
2019-09-11 11:08:47.224,394,398,391,3659,3630,3587,4252,-49,4253,1,49.95,165095
2019-09-11 11:08:47.318,393,397,392,3672,3646,3592,4227,-20,4227,1,49.99,165096
2019-09-11 11:08:47.429,390,391,392,3649,3637,3579,4262,-71,4263,1,49.95,165097
2019-09-11 11:08:47.538,394,393,388,3643,3649,3566,4233,18,4233,1,49.97,165098
2019-09-11 11:08:47.628,390,390,389,3664,3639,3569,4226,-8,4226,1,49.98,165099
2019-09-11 11:08:47.725,390,390,389,3673,3647,3586,4222,-18,4222,1,49.94,165100
2019-09-11 11:08:47.822,391,392,388,3649,3643,3585,4252,-42,4253,1,49.96,165101
2019-09-11 11:08:47.931,387,389,391,3662,3636,3576,4284,-20,4284,1,49.96,165102
2019-09-11 11:08:48.027,387,389,391,3650,3622,3576,4252,-53,4252,1,49.97,165103
2019-09-11 11:08:48.139,393,391,387,3684,3646,3582,4232,-19,4232,1,49.92,165104
2019-09-11 11:08:48.220,388,390,392,3660,3650,3581,4213,-24,4213,1,49.96,165105
2019-09-11 11:08:48.318,389,394,391,3658,3647,3578,4172,-69,4173,1,49.95,165106
2019-09-11 11:08:48.428,392,392,393,3660,3629,3575,4251,-40,4252,1,49.96,165107
2019-09-11 11:08:48.521,389,392,390,3650,3655,3570,4269,-24,4269,1,49.97,165108
2019-09-11 11:08:48.639,392,391,391,3662,3649,3576,4253,-29,4253,1,49.95,165109
2019-09-11 11:08:48.722,387,391,389,3657,3620,3573,4176,-17,4176,1,49.96,165110
2019-09-11 11:08:48.832,390,390,390,3624,3627,3572,4265,-62,4266,1,49.98,165111
2019-09-11 11:08:48.972,384,389,388,3665,3653,3599,4260,-32,4260,1,49.98,165112
2019-09-11 11:08:49.113,395,388,386,3642,3632,3578,4229,-28,4229,1,49.96,165113
2019-09-11 11:08:49.227,389,392,390,3679,3648,3585,4243,-39,4243,1,49.95,165114
2019-09-11 11:08:49.339,391,392,389,3664,3643,3572,4262,-33,4262,1,49.96,165115
2019-09-11 11:08:49.417,385,388,389,3655,3646,3578,4237,-80,4238,1,49.95,165116
2019-09-11 11:08:49.527,392,388,388,3653,3633,3570,4200,26,4200,1,49.95,165117
2019-09-11 11:08:49.621,389,386,383,3638,3619,3575,4249,-2,4249,1,49.94,165118
